label,Hemisphere,Region,PGS,Estimate_Score,Std_Error_Score,t_value_Score,p_value_Score,Significant_p_value_Score,Estimate_Interaction,Std_Error_Interaction,t_value_Interaction,p_value_Interaction,Significant_p_value_Interaction,Phenotype,Significant,Estimate_LMER,Sig_LMER
lh_precentral,left,precentral,ASD,-0.012472164,0.035185653,-0.354467328,0.722988685,not sig,0.000386556,0.000635782,0.608001586,0.543186422,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,BIP,0.012841747,0.035198828,0.364834494,0.715234955,not sig,-0.000294487,0.000635523,-0.463377178,0.643094034,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,MDD,-0.012577402,0.035245976,-0.356846466,0.721206749,not sig,0.000209269,0.000636889,0.328579952,0.742473204,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,SCZ,-0.018534281,0.035338729,-0.524475046,0.599948172,not sig,0.000357338,0.000637057,0.560920755,0.574851561,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,SUD,-0.049882655,0.035273728,-1.414158844,0.157315269,not sig,0.000388016,0.000639425,0.606819469,0.543970726,not sig,CT,LMM_SIG,0.000388016,not sig
lh_precuneus,left,precuneus,ADHD,-0.021714782,0.03519052,-0.61706342,0.537192896,not sig,0.00056877,0.000634786,0.896002356,0.370251505,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,ASD,-0.025412524,0.034924934,-0.727632691,0.466838463,not sig,0.000528863,0.000631068,0.838044457,0.402005735,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,BIP,-0.014420926,0.03493832,-0.412753841,0.679786973,not sig,0.000165591,0.000630805,0.262507375,0.7929303,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,MDD,-4.00E-05,0.034987209,-0.00114317,0.999087883,not sig,-2.40E-05,0.000632201,-0.037959198,0.969720214,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SCZ,0.017919664,0.035076477,0.510874113,0.609439209,not sig,-0.000326493,0.000632317,-0.516343063,0.605614824,not sig,CT,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SUD,-0.057944574,0.035025129,-1.654371457,0.098052062,not sig,0.000762668,0.000634902,1.201237796,0.229658972,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ADHD,0.010880344,0.040532772,0.268433247,0.78836585,not sig,9.76E-05,0.000731166,0.13349857,0.893799095,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ASD,0.021644553,0.040230403,0.538014824,0.590566814,not sig,-0.000185952,0.000726936,-0.255801701,0.79810396,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,BIP,-0.002119232,0.04024681,-0.052655892,0.958006084,not sig,6.24E-06,0.000726661,0.008590773,0.993145639,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,MDD,-0.013726625,0.040299689,-0.340613664,0.733394442,not sig,0.000381737,0.000728205,0.524215584,0.600128603,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SCZ,-0.035461018,0.040405784,-0.877622324,0.38014871,not sig,0.000628537,0.000728398,0.862903645,0.388190446,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SUD,0.007199302,0.040353935,0.17840397,0.858405732,not sig,-1.08E-05,0.000731511,-0.014779756,0.98820789,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,ADHD,-0.063542763,0.035126364,-1.808976385,0.070454672,not sig,0.001357446,0.000633654,2.142250775,0.032173308,sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,ASD,-0.046740332,0.034865444,-1.340591903,0.180052988,not sig,0.001055076,0.000629997,1.674730833,0.093987055,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,BIP,-0.022845041,0.034879588,-0.65496877,0.512487862,not sig,0.000341471,0.000629768,0.542216599,0.587669302,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,MDD,-0.002822134,0.034924442,-0.080806854,0.935595557,not sig,0.000169269,0.000631087,0.268218952,0.788530788,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,SCZ,-0.003352767,0.035019008,-0.095741355,0.923725995,not sig,2.19E-06,0.000631301,0.003465771,0.99723472,not sig,CT,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,SUD,-0.068839005,0.034970117,-1.968509434,0.049009452,sig,0.001059967,0.000633932,1.672049932,0.094514476,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,ADHD,-0.002945022,0.033895614,-0.08688505,0.930762883,not sig,0.000345924,0.000611441,0.565752366,0.571562132,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,ASD,-0.002341973,0.033643278,-0.069611923,0.944502547,not sig,0.000268202,0.000607912,0.44118495,0.659079108,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,BIP,-0.000674152,0.033656505,-0.020030353,0.984019159,not sig,-0.000151808,0.000607674,-0.249818727,0.802727536,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,MDD,0.029373626,0.033703026,0.871542713,0.383457894,not sig,-0.000465903,0.000609007,-0.765021777,0.444258577,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,SCZ,-0.003680858,0.03379163,-0.108928093,0.913259524,not sig,0.000146021,0.000609165,0.23970672,0.810557625,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorfrontal,left,superior frontal,SUD,-0.030076001,0.033736918,-0.891486329,0.372668322,not sig,0.000146182,0.000611564,0.239029347,0.811082827,not sig,CT,LMM_SIG,0.000146182,not sig
lh_superiorparietal,left,superior parietal,ADHD,-0.026838031,0.034468596,-0.778622698,0.436202005,not sig,0.000757393,0.000621777,1.218111108,0.223181753,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,ASD,-0.025078895,0.034211533,-0.733053822,0.463525603,not sig,0.000659325,0.00061818,1.066559355,0.286170862,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,BIP,-0.015834526,0.034226695,-0.462636719,0.643624784,not sig,0.000254345,0.000617968,0.411583121,0.680645005,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,MDD,0.033735473,0.034272064,0.984343199,0.324946796,not sig,-0.000571523,0.000619289,-0.922869631,0.356075148,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,SCZ,-0.016978492,0.034361871,-0.49410847,0.621229576,not sig,0.000387647,0.000619445,0.625796755,0.531448261,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiorparietal,left,superior parietal,SUD,-0.03812589,0.034311083,-1.111182942,0.266489612,not sig,0.000378329,0.000621972,0.608273617,0.543006016,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,ADHD,-0.059573495,0.038424302,-1.550411886,0.121042688,not sig,0.001085051,0.00069313,1.565436733,0.117480541,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,ASD,-0.011214095,0.038128945,-0.294109758,0.768674035,not sig,0.000516601,0.000688964,0.74982335,0.453361104,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,BIP,-0.053384311,0.038147738,-1.399409615,0.161690185,not sig,0.000997738,0.00068876,1.448599617,0.147449428,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,MDD,-0.002987151,0.03819719,-0.078203412,0.937666248,not sig,-0.000159597,0.000690212,-0.231229162,0.817136776,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,SCZ,-0.010168517,0.038298433,-0.265507397,0.790618613,not sig,3.86E-05,0.000690407,0.055879184,0.955438054,not sig,CT,LMM_NOT_SIG,NA,NA
lh_superiortemporal,left,superior temporal,SUD,-0.092755632,0.038243164,-2.425417318,0.015290798,sig,0.001402192,0.000693247,2.022644985,0.043109763,sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,ADHD,-0.046885125,0.035092177,-1.336056327,0.181530863,not sig,0.001147021,0.000633017,1.811990596,0.06998765,not sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,ASD,-0.013830398,0.034831998,-0.397060132,0.691323118,not sig,0.00041549,0.00062939,0.660146778,0.509159642,not sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,BIP,-0.01219068,0.034846832,-0.349836104,0.726461702,not sig,0.000178549,0.000629157,0.283790559,0.77657089,not sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,MDD,0.040674753,0.034892073,1.165730492,0.243723428,not sig,-0.000571934,0.000630486,-0.907132235,0.364336873,not sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,SCZ,0.011964228,0.034984234,0.341989148,0.732359059,not sig,-0.00027168,0.000630658,-0.430788487,0.666622172,not sig,CT,LMM_NOT_SIG,NA,NA
lh_supramarginal,left,supramarginal,SUD,-0.038407148,0.034929895,-1.099549481,0.271528463,not sig,0.000329332,0.00063318,0.520123278,0.602977655,not sig,CT,LMM_SIG,0.000329332,not sig
lh_frontalpole,left,frontal pole,ADHD,-0.032013082,0.039990007,-0.800527052,0.423405497,not sig,0.000747766,0.000721354,1.036614008,0.299915782,not sig,CT,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,ASD,0.005691651,0.039684192,0.143423626,0.885955625,not sig,7.61E-05,0.000717063,0.10611807,0.915488674,not sig,CT,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,BIP,-0.04641203,0.039701753,-1.169017158,0.242396719,not sig,0.000800976,0.0007168,1.117432883,0.263809282,not sig,CT,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,MDD,-0.003152607,0.039758272,-0.079294371,0.936798484,not sig,9.46E-05,0.000718405,0.131645757,0.895264492,not sig,CT,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,SCZ,-0.032853464,0.039857524,-0.824272576,0.409784697,not sig,0.00050505,0.000718498,0.702925046,0.482102462,not sig,CT,LMM_NOT_SIG,NA,NA
lh_frontalpole,left,frontal pole,SUD,-0.010414348,0.039807297,-0.261619079,0.793615133,not sig,8.26E-05,0.000721579,0.114501597,0.908840181,not sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,ADHD,-0.132565714,0.040087605,-3.306900313,0.000943345,sig,0.002409829,0.000723166,3.332331755,0.000861215,sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,ASD,-0.034742008,0.039798292,-0.87295223,0.382689116,not sig,0.000700842,0.000719133,0.974564722,0.32977622,not sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,BIP,-0.0352151,0.039807265,-0.884640019,0.376350816,not sig,0.000505969,0.000718753,0.703953697,0.48146161,not sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,MDD,0.028457137,0.039858485,0.713954292,0.475255444,not sig,-0.000543397,0.000720257,-0.754448632,0.450579879,not sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,SCZ,-0.035728954,0.039967473,-0.893950786,0.371348223,not sig,0.000538774,0.00072052,0.747757562,0.454606404,not sig,CT,LMM_NOT_SIG,NA,NA
lh_temporalpole,left,temporal pole,SUD,-0.028321176,0.039916597,-0.709508794,0.478008796,not sig,0.000431225,0.000723618,0.595929128,0.551222574,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,ADHD,-0.005721784,0.040042575,-0.14289251,0.886375074,not sig,0.000297504,0.000722276,0.411898229,0.680414019,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,ASD,-0.008659928,0.039730012,-0.217969437,0.827452925,not sig,0.000367451,0.000717887,0.511851154,0.608755186,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,BIP,-0.034538066,0.039751932,-0.868839945,0.384934681,not sig,0.000684359,0.000717682,0.953569087,0.34030181,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,MDD,-0.041439693,0.039810845,-1.040914689,0.297915144,not sig,0.000743886,0.000719335,1.034131018,0.301074917,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,SCZ,0.004203776,0.039906771,0.10533993,0.91610608,not sig,-2.69E-05,0.000719365,-0.037440638,0.970133671,not sig,CT,LMM_NOT_SIG,NA,NA
lh_transversetemporal,left,transverse temporal,SUD,-0.058512418,0.03985553,-1.468112911,0.142073555,not sig,0.001014677,0.000722424,1.404544803,0.16015668,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,ADHD,-0.038361957,0.038486406,-0.996766421,0.318877901,not sig,0.000644079,0.00069429,0.927679793,0.353573693,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,ASD,-0.048342366,0.038203619,-1.265387084,0.205732603,not sig,0.000985011,0.00069032,1.426891021,0.153611309,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,BIP,-0.026426714,0.038212958,-0.691564204,0.489211048,not sig,0.000522121,0.000689975,0.756724007,0.449215229,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,MDD,-0.016215133,0.038258573,-0.423830064,0.671689751,not sig,0.000126423,0.000691353,0.182863536,0.854905095,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,SCZ,-0.059707468,0.038365382,-1.556284972,0.119640343,not sig,0.000979208,0.000691645,1.415766804,0.156843792,not sig,CT,LMM_NOT_SIG,NA,NA
lh_insula,left,insula,SUD,0.000453608,0.038317924,0.011838006,0.990554858,not sig,-3.52E-05,0.000694647,-0.050652922,0.959602091,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,ADHD,-0.015695982,0.039957147,-0.392820383,0.694452149,not sig,0.000154137,0.000720736,0.213861131,0.830655352,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,ASD,-0.004575923,0.039646908,-0.115416906,0.908114679,not sig,3.97E-05,0.000716386,0.055372878,0.955841403,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,BIP,-0.017129496,0.039666202,-0.431841087,0.665856915,not sig,0.000240467,0.000716135,0.335783984,0.737033769,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,MDD,0.012305748,0.03972308,0.309788355,0.756721907,not sig,-0.000395312,0.000717749,-0.550765713,0.581794291,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,SCZ,0.033971898,0.039819745,0.853142023,0.39358055,not sig,-0.000535912,0.000717797,-0.746606289,0.455301251,not sig,CT,LMM_NOT_SIG,NA,NA
rh_bankssts,right,bankssts,SUD,-0.060809715,0.03976483,-1.529233622,0.126206538,not sig,0.000835376,0.000720781,1.158987809,0.246461154,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,ADHD,-0.010381896,0.041383011,-0.250873387,0.801912001,not sig,8.51E-05,0.000746467,0.114000597,0.90923732,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,ASD,-0.009868324,0.041062692,-0.240323364,0.810079584,not sig,0.00032084,0.00074197,0.432416809,0.665438503,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,BIP,-0.026487424,0.041082314,-0.644740314,0.519095487,not sig,0.000423959,0.000741713,0.571594155,0.567596956,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,MDD,-0.006388108,0.041142012,-0.155269694,0.876608707,not sig,0.000119639,0.000743398,0.160935049,0.872144557,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,SCZ,-0.011091464,0.041242315,-0.268934068,0.78798042,not sig,0.000299841,0.00074345,0.40330987,0.686720282,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalanteriorcingulate,right,caudal anterior cingulate,SUD,-0.06378104,0.041185211,-1.548639415,0.121468425,not sig,0.001405909,0.00074654,1.883232876,0.059668816,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,ADHD,-0.056680862,0.036006305,-1.574192706,0.115442905,not sig,0.001128936,0.000649503,1.738155473,0.082183422,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,ASD,-0.007853363,0.035730035,-0.219797229,0.826029078,not sig,0.000396974,0.000645616,0.614876437,0.538636325,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,BIP,-0.01977739,0.03574847,-0.553237384,0.580100871,not sig,0.000338848,0.000645433,0.52499315,0.599587953,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,MDD,-0.025583209,0.035797355,-0.714667578,0.474814477,not sig,0.000514192,0.000646841,0.794928122,0.426655315,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,SCZ,-0.035716003,0.035887047,-0.995233832,0.319622551,not sig,0.000799631,0.00064693,1.236040569,0.216443484,not sig,CT,LMM_NOT_SIG,NA,NA
rh_caudalmiddlefrontal,right,caudal middle frontal,SUD,-0.017932978,0.035832424,-0.500467896,0.616745656,not sig,-7.47E-05,0.000649536,-0.114948907,0.90848562,not sig,CT,LMM_SIG,-7.47E-05,not sig
rh_cuneus,right,cuneus,ADHD,0.012927873,0.040014749,0.323077689,0.746636406,not sig,-0.000119167,0.000721778,-0.165102001,0.868863698,not sig,CT,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,ASD,0.032357305,0.03970327,0.814978337,0.41508471,not sig,-0.000461618,0.000717405,-0.643455952,0.519928288,not sig,CT,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,BIP,-0.041625862,0.039722568,-1.047914667,0.294677924,not sig,0.000833448,0.000717155,1.162157885,0.245171338,not sig,CT,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,MDD,-0.024131956,0.039781781,-0.606608227,0.544110939,not sig,0.000474785,0.000718813,0.660512231,0.508925172,not sig,CT,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,SCZ,0.0061379,0.03987786,0.153917496,0.877674789,not sig,-4.02E-05,0.000718847,-0.055872149,0.955443658,not sig,CT,LMM_NOT_SIG,NA,NA
rh_cuneus,right,cuneus,SUD,-0.038226395,0.039827593,-0.959796768,0.337157509,not sig,0.000716437,0.000721922,0.992401587,0.321001665,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,ADHD,0.010073624,0.040194084,0.250624555,0.802104395,not sig,-9.42E-05,0.00072505,-0.129985511,0.89657789,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,ASD,-0.007856775,0.039890043,-0.196960805,0.84385821,not sig,0.000197461,0.000720785,0.273953071,0.784120687,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,BIP,-0.00596403,0.039904172,-0.14945881,0.881191609,not sig,1.40E-05,0.000720468,0.019409147,0.984514713,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,MDD,-0.038745725,0.039958563,-0.969647618,0.332222169,not sig,0.000724572,0.000722036,1.003512648,0.315613578,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,SCZ,0.017494082,0.040062097,0.43667414,0.662347686,not sig,-0.000352849,0.000722197,-0.488576765,0.625141366,not sig,CT,LMM_NOT_SIG,NA,NA
rh_entorhinal,right,entorhinal,SUD,-0.020958378,0.04000988,-0.523830067,0.600396739,not sig,0.000532576,0.000725267,0.734317587,0.462755201,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,ADHD,-0.011320192,0.039948892,-0.283366867,0.776895624,not sig,0.0003606,0.000720619,0.500403291,0.616791136,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,ASD,-0.00660704,0.039638903,-0.16668071,0.867621284,not sig,0.000457381,0.000716246,0.638580206,0.523096062,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,BIP,-0.028231737,0.039660799,-0.71182974,0.476570214,not sig,0.000617803,0.000716067,0.86277221,0.388262721,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,MDD,-0.022902321,0.03971634,-0.576647327,0.564177721,not sig,0.000356355,0.000717653,0.496555409,0.619502605,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,SCZ,-0.019211581,0.039815319,-0.482517334,0.629438488,not sig,0.000544053,0.000717742,0.758005459,0.448447714,not sig,CT,LMM_NOT_SIG,NA,NA
rh_fusiform,right,fusiform,SUD,-0.03689895,0.039766944,-0.927879934,0.353469854,not sig,0.000640783,0.000720855,0.888921104,0.374045483,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,ADHD,-0.04707924,0.035516331,-1.325565987,0.184983499,not sig,0.000978417,0.000640664,1.527191574,0.126713381,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,ASD,-0.009178136,0.035247479,-0.260391276,0.794561971,not sig,0.00029989,0.000636897,0.470861157,0.637739888,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,BIP,-0.036661169,0.035261263,-1.039700967,0.298478851,not sig,0.000573252,0.000636636,0.900438287,0.367887053,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,MDD,0.030853389,0.035309574,0.873796696,0.38222898,not sig,-0.00044602,0.000638027,-0.699061128,0.48451383,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,SCZ,0.002824256,0.035400376,0.079780406,0.936411908,not sig,6.12E-05,0.000638157,0.095830913,0.923654865,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiorparietal,right,inferior parietal,SUD,-0.053665156,0.035346939,-1.518240556,0.128953767,not sig,0.000630582,0.000640736,0.984152448,0.325040563,not sig,CT,LMM_SIG,0.000630582,not sig
rh_inferiortemporal,right,inferior temporal,ADHD,-0.075964807,0.039897812,-1.903984295,0.05691223,not sig,0.001317911,0.000719684,1.831235787,0.067065357,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiortemporal,right,inferior temporal,ASD,-0.046289725,0.039591474,-1.169184177,0.242329435,not sig,0.000963915,0.000715387,1.347403552,0.177850297,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiortemporal,right,inferior temporal,BIP,-0.006939946,0.039609471,-0.175209251,0.860915216,not sig,0.000261131,0.000715128,0.365152319,0.714997708,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiortemporal,right,inferior temporal,MDD,-0.015529185,0.039662808,-0.391530154,0.695405405,not sig,3.39E-05,0.000716675,0.047313628,0.962263267,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiortemporal,right,inferior temporal,SCZ,-0.007903966,0.03976549,-0.198764453,0.842447003,not sig,0.000192155,0.000716834,0.268061354,0.788652093,not sig,CT,LMM_NOT_SIG,NA,NA
rh_inferiortemporal,right,inferior temporal,SUD,-0.05264573,0.039712048,-1.32568658,0.184943534,not sig,0.000759841,0.000719845,1.055562055,0.291168344,not sig,CT,LMM_NOT_SIG,NA,NA
